PERIOD_START_TIME,pl_lstm,pd_lstm,pdv_lstm
2022-09-27 14:30:00,0.02995091862976551,0.8409836888313293,0.07966636121273041
2022-09-27 14:45:00,0.03233928605914116,0.8428135514259338,0.08171810954809189
2022-09-27 14:45:00,0.03233928605914116,0.8428135514259338,0.08171810954809189
2022-09-27 15:00:00,0.04216368496417999,0.8472487926483154,0.08842550963163376
2022-09-27 15:00:00,0.04216368496417999,0.8472487926483154,0.08842550963163376
2022-09-27 15:15:00,0.03583643585443497,0.8372501134872437,0.08231158554553986
2022-09-27 15:15:00,0.03583643585443497,0.8372501134872437,0.08231158554553986
2022-09-27 15:30:00,0.02459748461842537,0.8310229182243347,0.07330387085676193
2022-09-27 15:30:00,0.02459748461842537,0.8310229182243347,0.07330387085676193
2022-09-27 15:45:00,0.030090734362602234,0.8419456481933594,0.07984781265258789
2022-09-27 15:45:00,0.030090734362602234,0.8419456481933594,0.07984781265258789
2022-09-27 16:00:00,0.02063819207251072,0.8303046822547913,0.06427574157714844
2022-09-27 16:00:00,0.02063819207251072,0.8303046822547913,0.06427574157714844
2022-09-27 16:15:00,0.029309436678886414,0.8367869257926941,0.07837959378957748
2022-09-27 16:15:00,0.029309436678886414,0.8367869257926941,0.07837959378957748
2022-09-27 16:30:00,0.03167591616511345,0.8350397944450378,0.07997868955135345
2022-09-27 16:30:00,0.03167591616511345,0.8350397944450378,0.07997868955135345
2022-09-27 16:45:00,0.02829957753419876,0.8318178057670593,0.07661455869674683
2022-09-27 16:45:00,0.02829957753419876,0.8318178057670593,0.07661455869674683
2022-09-27 17:00:00,0.029941406100988388,0.8345962762832642,0.0785694271326065
2022-09-27 17:00:00,0.029941406100988388,0.8345962762832642,0.0785694271326065
2022-09-27 17:15:00,0.03342967852950096,0.8408206701278687,0.08180447667837143
2022-09-27 17:15:00,0.03342967852950096,0.8408206701278687,0.08180447667837143
2022-09-27 17:30:00,0.038384079933166504,0.8459709286689758,0.0858990028500557
2022-09-27 17:30:00,0.038384079933166504,0.8459709286689758,0.0858990028500557
2022-09-27 17:45:00,0.04115428403019905,0.844080924987793,0.08745568990707397
2022-09-27 17:45:00,0.04115428403019905,0.844080924987793,0.08745568990707397
2022-09-27 18:00:00,0.05414488539099693,0.8520478010177612,0.0965665727853775
2022-09-27 18:00:00,0.05414488539099693,0.8520478010177612,0.0965665727853775
2022-09-27 18:15:00,0.04929162934422493,0.8419121503829956,0.09164848923683167
2022-09-27 18:15:00,0.04929162934422493,0.8419121503829956,0.09164848923683167
2022-09-27 18:30:00,0.03174520656466484,0.8364267349243164,0.08014973253011703
2022-09-27 18:30:00,0.03174520656466484,0.8364267349243164,0.08014973253011703
2022-09-27 18:45:00,0.02633439376950264,0.8374356627464294,0.07587667554616928
2022-09-27 18:45:00,0.02633439376950264,0.8374356627464294,0.07587667554616928
2022-09-27 19:00:00,0.028383757919073105,0.8432890176773071,0.07857903838157654
2022-09-27 19:00:00,0.028383757919073105,0.8432890176773071,0.07857903838157654
2022-09-27 19:15:00,0.037383515387773514,0.8480416536331177,0.08553500473499298
2022-09-27 19:15:00,0.037383515387773514,0.8480416536331177,0.08553500473499298
2022-09-27 19:30:00,0.0381133072078228,0.841079592704773,0.08459120243787766
2022-09-27 19:30:00,0.0381133072078228,0.841079592704773,0.08459120243787766
2022-09-27 19:45:00,0.03952209651470184,0.8464920520782471,0.08684369176626205
2022-09-27 19:45:00,0.03952209651470184,0.8464920520782471,0.08684369176626205
2022-09-27 20:00:00,0.05073916167020798,0.8490328788757324,0.09418296068906784
2022-09-27 20:00:00,0.05073916167020798,0.8490328788757324,0.09418296068906784
2022-09-27 20:15:00,0.0572306253015995,0.8473837971687317,0.09768965095281601
2022-09-27 20:15:00,0.0572306253015995,0.8473837971687317,0.09768965095281601
2022-09-27 20:30:00,0.05048329383134842,0.8398585915565491,0.09199390560388565
2022-09-27 20:30:00,0.05048329383134842,0.8398585915565491,0.09199390560388565
2022-09-27 20:45:00,0.04564492404460907,0.8406575918197632,0.08944243937730789
2022-09-27 20:45:00,0.04564492404460907,0.8406575918197632,0.08944243937730789
2022-09-27 21:00:00,0.039327602833509445,0.8458971381187439,0.08648061752319336
2022-09-27 21:00:00,0.039327602833509445,0.8458971381187439,0.08648061752319336
2022-09-27 21:15:00,0.03670014813542366,0.851585865020752,0.08612356334924698
2022-09-27 21:15:00,0.03670014813542366,0.851585865020752,0.08612356334924698
2022-09-27 21:30:00,0.0336386039853096,0.8451266884803772,0.08299950510263443
2022-09-27 21:30:00,0.0336386039853096,0.8451266884803772,0.08299950510263443
2022-09-27 21:45:00,0.02602500654757023,0.8355804085731506,0.0753421038389206
2022-09-27 21:45:00,0.02602500654757023,0.8355804085731506,0.0753421038389206
2022-09-27 22:00:00,0.029502006247639656,0.840998649597168,0.07924195379018784
2022-09-27 22:00:00,0.029502006247639656,0.840998649597168,0.07924195379018784
2022-09-27 22:15:00,0.02251104637980461,0.8291519284248352,0.06895069032907486
2022-09-27 22:15:00,0.02251104637980461,0.8291519284248352,0.06895069032907486
2022-09-27 22:30:00,0.02076064422726631,0.8255106806755066,0.06482257694005966
2022-09-27 22:30:00,0.02076064422726631,0.8255106806755066,0.06482257694005966
2022-09-27 22:45:00,0.03130492940545082,0.8333735466003418,0.079253651201725
2022-09-27 22:45:00,0.03130492940545082,0.8333735466003418,0.079253651201725
2022-09-27 23:00:00,0.031160585582256317,0.8312181830406189,0.07843581587076187
2022-09-27 23:00:00,0.031160585582256317,0.8312181830406189,0.07843581587076187
2022-09-27 23:15:00,0.02875339798629284,0.8329863548278809,0.07726611942052841
2022-09-27 23:15:00,0.02875339798629284,0.8329863548278809,0.07726611942052841
2022-09-27 23:30:00,0.020780209451913834,0.8247127532958984,0.06434480845928192
2022-09-27 23:30:00,0.020780209451913834,0.8247127532958984,0.06434480845928192
2022-09-27 23:45:00,0.004764683544635773,0.8002829551696777,0.03209778666496277
2022-09-27 23:45:00,0.004764683544635773,0.8002829551696777,0.03209778666496277
