PERIOD_START_TIME,pl,pl_lstm,pl_xgb,pd,pd_lstm,pd_xgb,pdv,pdv_lstm,pdv_xgb
2022-09-27 10:00:00,0.0030721751698424,0.0226875822991132,0.004445445,0.731625,0.817176342010498,0.7341841,0.0321484042553191,0.0654354393482208,0.037907835
2022-09-27 10:00:00,0.0030721751698424,0.0226875822991132,0.004445445,0.731625,0.817176342010498,0.7341841,0.0321484042553191,0.0654354393482208,0.037907835
2022-09-27 10:15:00,0.0033863796320087,0.0259000062942504,0.0041082706,0.733645744680851,0.8286311030387878,0.73271763,0.0343164893617021,0.0739310979843139,0.03415787
2022-09-27 10:15:00,0.0033863796320087,0.0259000062942504,0.0041082706,0.733645744680851,0.8286311030387878,0.73271763,0.0343164893617021,0.0739310979843139,0.03415787
2022-09-27 10:30:00,0.0099981010800826,0.0249426420778036,0.005783941,0.7451206140350877,0.8306353688240051,0.7341841,0.0381968201754385,0.0735765546560287,0.036821645
2022-09-27 10:30:00,0.0099981010800826,0.0249426420778036,0.005783941,0.7451206140350877,0.8306353688240051,0.7341841,0.0381968201754385,0.0735765546560287,0.036821645
2022-09-27 10:45:00,0.0046238610700101,0.0243908129632473,0.0076520317,0.7329300847457627,0.8298236727714539,0.7438107,0.0339952330508474,0.0729096680879592,0.038807582
2022-09-27 10:45:00,0.0046238610700101,0.0243908129632473,0.0076520317,0.7329300847457627,0.8298236727714539,0.7438107,0.0339952330508474,0.0729096680879592,0.038807582
2022-09-27 11:00:00,0.0038937560839938,0.0277070235460996,0.008221316,0.7298760593220338,0.8337886333465576,0.73563135,0.0308654661016949,0.0765450894832611,0.03927478
2022-09-27 11:00:00,0.0038937560839938,0.0277070235460996,0.008221316,0.7298760593220338,0.8337886333465576,0.73563135,0.0308654661016949,0.0765450894832611,0.03927478
2022-09-27 11:15:00,0.0754769195682344,0.0208337679505348,0.007230895,0.8319290254237288,0.8244926333427429,0.7329114,0.1808082627118644,0.0644580945372581,0.033600196
2022-09-27 11:15:00,0.0754769195682344,0.0208337679505348,0.007230895,0.8319290254237288,0.8244926333427429,0.7329114,0.1808082627118644,0.0644580945372581,0.033600196
2022-09-27 11:30:00,0.008691371484514,0.0210382398217916,0.01760184,0.8155762711864406,0.8250693678855896,0.7956511,0.1194597457627118,0.0654719695448875,0.10188464
2022-09-27 11:30:00,0.008691371484514,0.0210382398217916,0.01760184,0.8155762711864406,0.8250693678855896,0.7956511,0.1194597457627118,0.0654719695448875,0.10188464
2022-09-27 11:45:00,0.0069183509432597,0.0251114107668399,0.012467112,0.7370847457627118,0.8324663043022156,0.8121112,0.0410148305084745,0.0740657672286033,0.07561772
2022-09-27 11:45:00,0.0069183509432597,0.0251114107668399,0.012467112,0.7370847457627118,0.8324663043022156,0.8121112,0.0410148305084745,0.0740657672286033,0.07561772
2022-09-27 12:00:00,0.0066054882568325,0.0272242780774831,0.008774014,0.7362208686440677,0.8365970253944397,0.7575669,0.0401959745762711,0.0765752866864204,0.18952903
2022-09-27 12:00:00,0.0066054882568325,0.0272242780774831,0.008774014,0.7362208686440677,0.8365970253944397,0.7575669,0.0401959745762711,0.0765752866864204,0.18952903
2022-09-27 12:15:00,0.0045733772191352,0.0291349794715642,0.009500887,0.7335989361702127,0.8382146954536438,0.7349035,0.0381808510638297,0.0785624012351036,0.043290522
2022-09-27 12:15:00,0.0045733772191352,0.0291349794715642,0.009500887,0.7335989361702127,0.8382146954536438,0.7349035,0.0381808510638297,0.0785624012351036,0.043290522
2022-09-27 12:30:00,0.0027928982184102,0.0304316282272338,0.0077403593,0.7311835106382978,0.838642418384552,0.7341841,0.0358436170212765,0.0797369256615638,0.03995219
2022-09-27 12:30:00,0.0027928982184102,0.0304316282272338,0.0077403593,0.7311835106382978,0.838642418384552,0.7341841,0.0358436170212765,0.0797369256615638,0.03995219
2022-09-27 12:45:00,0.0141148265475551,0.0235209204256534,0.005740682,0.7504237288135593,0.8287385702133179,0.73271763,0.0543087923728813,0.0711090639233589,0.039382853
2022-09-27 12:45:00,0.0141148265475551,0.0235209204256534,0.005740682,0.7504237288135593,0.8287385702133179,0.73271763,0.0543087923728813,0.0711090639233589,0.039382853
2022-09-27 13:00:00,0.0188914761659539,0.02935660071671,0.009515855,0.7454537234042553,0.8387917876243591,0.7467926,0.048225,0.078760802745819,0.044060957
2022-09-27 13:00:00,0.0188914761659539,0.02935660071671,0.009515855,0.7454537234042553,0.8387917876243591,0.7467926,0.048225,0.078760802745819,0.044060957
2022-09-27 13:15:00,0.0443961429242908,0.0288883503526449,0.014835192,0.770541313559322,0.8348454236984253,0.74882185,0.0743389830508474,0.0777787789702415,0.052298233
2022-09-27 13:15:00,0.0443961429242908,0.0288883503526449,0.014835192,0.770541313559322,0.8348454236984253,0.74882185,0.0743389830508474,0.0777787789702415,0.052298233
2022-09-27 13:30:00,0.007717959343737,0.0233424361795187,0.027759083,0.7416573093220338,0.8281028270721436,0.7727032,0.0455190677966101,0.0708355605602264,0.062534034
2022-09-27 13:30:00,0.007717959343737,0.0233424361795187,0.027759083,0.7416573093220338,0.8281028270721436,0.7727032,0.0455190677966101,0.0708355605602264,0.062534034
2022-09-27 13:45:00,0.0183563807892131,0.0292242132127285,0.015804788,0.7536154661016949,0.8392524719238281,0.7511095,0.0575328389830508,0.0787264555692672,0.052276008
2022-09-27 13:45:00,0.0183563807892131,0.0292242132127285,0.015804788,0.7536154661016949,0.8392524719238281,0.7511095,0.0575328389830508,0.0787264555692672,0.052276008
2022-09-27 14:00:00,0.0139410180211124,0.0279970336705446,0.013867721,0.7525153601694915,0.834907591342926,0.74567986,0.0564316737288135,0.0769946202635765,0.049573764
2022-09-27 14:00:00,0.0139410180211124,0.0279970336705446,0.013867721,0.7525153601694915,0.834907591342926,0.74567986,0.0564316737288135,0.0769946202635765,0.049573764
2022-09-27 14:15:00,0.0114726422677172,0.0284453425556421,0.017311828,0.7529459745762711,0.8383647799491882,0.7529544,0.0568501059322033,0.0779797285795211,0.05951757
2022-09-27 14:15:00,0.0114726422677172,0.0284453425556421,0.017311828,0.7529459745762711,0.8383647799491882,0.7529544,0.0568501059322033,0.0779797285795211,0.05951757
2022-09-27 14:30:00,0.0128633550133014,0.0299509186297655,0.017978892,0.7387770127118644,0.8409836888313293,0.7552183,0.0427044491525423,0.0796663612127304,0.061103143
2022-09-27 14:30:00,0.0128633550133014,0.0299509186297655,0.017978892,0.7387770127118644,0.8409836888313293,0.7552183,0.0427044491525423,0.0796663612127304,0.061103143
2022-09-27 14:45:00,0.0253093441542368,0.0323392860591411,0.017290518,0.7539586864406779,0.8428135514259338,0.7498735,0.0578045550847457,0.0817181095480918,0.046177004
2022-09-27 14:45:00,0.0253093441542368,0.0323392860591411,0.017290518,0.7539586864406779,0.8428135514259338,0.7498735,0.0578045550847457,0.0817181095480918,0.046177004
2022-09-27 15:00:00,0.0175603230261568,0.0421636849641799,0.02290108,0.7324670212765957,0.8472487926483154,0.74724895,0.0370010638297872,0.0884255096316337,0.0554904
2022-09-27 15:00:00,0.0175603230261568,0.0421636849641799,0.02290108,0.7324670212765957,0.8472487926483154,0.74724895,0.0370010638297872,0.0884255096316337,0.0554904
